名前,所属,都道府県,性別,カテゴリー,大会名,日付,距離,記録,参考,学年,組,レーン,スタート時間,組人数,組着順,先頭とのタイム差,選手距離キー,記録秒,SB,SB秒,SB採用
前田蘭,日吉中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:01.80,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",2,1,1,09:44,17,11,9.39,前田蘭|女子|中学生|1500m,301.80,4:58.06,298.06,false
山本千尋,五ヶ瀬中等教育学校,宮崎県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:02.73,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",2,1,15,09:44,17,12,10.32,山本千尋|女子|中学生|1500m,302.73,5:02.73,302.73,true
前田萌,国分南中,鹿児島県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:04.90,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",2,1,2,09:44,17,13,12.49,前田萌|女子|中学生|1500m,304.90,5:04.90,304.90,true
村上友梨,美里JRC,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:06.98,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",2,1,13,09:44,17,14,14.57,村上友梨|女子|中学生|1500m,306.98,5:06.98,306.98,true
薬師寺咲月,大分市立稙田南中,大分県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:16.62,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",3,1,9,09:44,17,15,24.21,薬師寺咲月|女子|中学生|1500m,316.62,5:16.62,316.62,true
橘胡伯,本城本城クラブ,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:16.98,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",2,1,12,09:44,17,16,24.57,橘胡伯|女子|中学生|1500m,316.98,5:16.98,316.98,true
江口柚那,筑邦西中,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:34.93,"http://www.kumariku.org/24/24,4,13kanaguri/rel012.html",3,1,11,09:44,17,17,42.52,江口柚那|女子|中学生|1500m,334.93,5:00.92,300.92,false
原田はな,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:47.76,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,1,09:59,18,1,0.00,原田はな|女子|中学生|1500m,287.76,4:47.76,287.76,true
堂脇颯栞,ALL八代,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:49.60,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",3,2,18,09:59,18,2,1.84,堂脇颯栞|女子|中学生|1500m,289.60,4:47.66,287.66,false
宮木結衣,コスモスアスリートク,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:52.08,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,8,09:59,18,3,4.32,宮木結衣|女子|中学生|1500m,292.08,4:52.08,292.08,true
立石唯,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:53.40,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,2,09:59,18,4,5.64,立石唯|女子|中学生|1500m,293.40,4:53.40,293.40,true
北島彩葉,鳥栖RC,佐賀県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:55.45,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,17,09:59,18,5,7.69,北島彩葉|女子|中学生|1500m,295.45,4:55.45,295.45,true
甲田さくら,本渡中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:55.64,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",3,2,3,09:59,18,6,7.88,甲田さくら|女子|中学生|1500m,295.64,4:55.64,295.64,true
吉田海陽,コスモスアスリートク,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:55.91,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,10,09:59,18,7,8.15,吉田海陽|女子|中学生|1500m,295.91,4:55.91,295.91,true
倉掛心優,LienAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:59.61,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",3,2,9,09:59,18,8,11.85,倉掛心優|女子|中学生|1500m,299.61,4:59.61,299.61,true
高場世菜,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:00.82,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,6,09:59,18,9,13.06,高場世菜|女子|中学生|1500m,300.82,5:00.82,300.82,true
髙橋沙衣,城東中,大分県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:11.79,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,16,09:59,18,10,24.03,髙橋沙衣|女子|中学生|1500m,311.79,5:11.79,311.79,true
宮﨑琉愛,城東中,大分県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:14.58,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",3,2,12,09:59,18,11,26.82,宮﨑琉愛|女子|中学生|1500m,314.58,5:14.58,314.58,true
内野花笑,荒尾三中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:17.94,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",3,2,7,09:59,18,12,30.18,内野花笑|女子|中学生|1500m,317.94,5:12.48,312.48,false
澤田月穂,ALL八代,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:19.05,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,13,09:59,18,13,31.29,澤田月穂|女子|中学生|1500m,319.05,4:59.10,299.10,false
仲宗根更奈,山鹿中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:31.25,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",3,2,5,09:59,18,14,43.49,仲宗根更奈|女子|中学生|1500m,331.25,5:11.62,311.62,false
藤本夏帆,筑邦西中,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:56.25,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,11,09:59,18,16,68.49,藤本夏帆|女子|中学生|1500m,356.25,5:56.25,356.25,true
西村莉緒,三国中,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel013.html",2,2,15,09:59,18,,,西村莉緒|女子|中学生|1500m,,,,false
利光愛理,大分市立稙田中,大分県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:37.26,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,3,10:07,18,1,0.00,利光愛理|女子|中学生|1500m,277.26,4:37.26,277.26,true
武田星莉,神村学園中,鹿児島県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:38.03,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,9,10:07,18,2,0.77,武田星莉|女子|中学生|1500m,278.03,4:38.03,278.03,true
瀬戸口恋空,神村学園中,鹿児島県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:40.76,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,4,10:07,18,3,3.50,瀬戸口恋空|女子|中学生|1500m,280.76,4:40.76,280.76,true
花田愛海,津屋崎中,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:42.95,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,8,10:07,18,4,5.69,花田愛海|女子|中学生|1500m,282.95,4:42.95,282.95,true
山口葵,力合中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:43.61,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,11,10:07,18,5,6.35,山口葵|女子|中学生|1500m,283.61,4:43.61,283.61,true
入江彩,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:45.29,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,2,10:07,18,6,8.03,入江彩|女子|中学生|1500m,285.29,4:45.29,285.29,true
藤田優空,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:45.57,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,15,10:07,18,7,8.31,藤田優空|女子|中学生|1500m,285.57,4:45.57,285.57,true
諫山莉子,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:49.28,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,7,10:07,18,8,12.02,諫山莉子|女子|中学生|1500m,289.28,4:49.28,289.28,true
田中沙英,武蔵ヶ丘中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:49.49,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,1,10:07,18,9,12.23,田中沙英|女子|中学生|1500m,289.49,4:48.60,288.60,false
福嶋円嘉,津屋崎中,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:49.80,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,10,10:07,18,10,12.54,福嶋円嘉|女子|中学生|1500m,289.80,4:49.80,289.80,true
田上莉子,フィオーレAC,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:52.27,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,5,10:07,18,11,15.01,田上莉子|女子|中学生|1500m,292.27,4:43.88,283.88,false
松山杏海,荒尾第四中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:53.24,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,16,10:07,18,12,15.98,松山杏海|女子|中学生|1500m,293.24,4:53.24,293.24,true
岡村悠花,穂波AC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,4:55.16,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,13,10:07,18,13,17.90,岡村悠花|女子|中学生|1500m,295.16,4:55.16,295.16,true
小山あい,鳥栖RC,佐賀県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:00.35,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,17,10:07,18,14,23.09,小山あい|女子|中学生|1500m,300.35,5:00.35,300.35,true
川口紗季,StarLightAC,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:00.42,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,12,10:07,18,15,23.16,川口紗季|女子|中学生|1500m,300.42,5:00.42,300.42,true
東果凛,玉名中,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:00.45,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,18,10:07,18,16,23.19,東果凛|女子|中学生|1500m,300.45,4:56.41,296.41,false
徳澄心花,NJAC,熊本県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,5:01.36,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",3,3,6,10:07,18,17,24.10,徳澄心花|女子|中学生|1500m,301.36,4:48.05,288.05,false
金光杏華,筑紫野南中,福岡県,女子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,1500m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel014.html",2,3,14,10:07,18,,,金光杏華|女子|中学生|1500m,,,,false
富永永輝愛,松橋中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:09.76,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,2,10:15,21,1,0.00,富永永輝愛|男子|中学生|3000m,549.76,9:00.78,540.78,false
米村和真,玉・有明中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:10.39,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,4,10:15,21,2,0.63,米村和真|男子|中学生|3000m,550.39,8:54.02,534.02,false
川口頼輝,北部中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:12.14,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,7,10:15,21,3,2.38,川口頼輝|男子|中学生|3000m,552.14,8:51.14,531.14,false
池田翔一,ALL八代,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:16.61,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,14,10:15,21,4,6.85,池田翔一|男子|中学生|3000m,556.61,9:00.01,540.01,false
福留晴,南指宿中,鹿児島県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:18.04,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,9,10:15,21,5,8.28,福留晴|男子|中学生|3000m,558.04,9:18.04,558.04,true
福吉輝,南さつまコミュニティ,鹿児島県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:22.17,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,21,10:15,21,6,12.41,福吉輝|男子|中学生|3000m,562.17,9:22.17,562.17,true
塩田将真,鹿本中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:22.17,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,20,10:15,21,6,12.41,塩田将真|男子|中学生|3000m,562.17,9:08.74,548.74,false
日高大地,本城本城クラブ,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:23.83,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,3,10:15,21,8,14.07,日高大地|男子|中学生|3000m,563.83,9:23.83,563.83,true
古川智基,LTC,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:24.70,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",2,1,19,10:15,21,9,14.94,古川智基|男子|中学生|3000m,564.70,9:24.70,564.70,true
清田航羽,大東中,大分県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:25.12,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,5,10:15,21,10,15.36,清田航羽|男子|中学生|3000m,565.12,9:09.80,549.80,false
新村遙,佐敷中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:30.57,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",2,1,12,10:15,21,11,20.81,新村遙|男子|中学生|3000m,570.57,9:00.53,540.53,false
松本隼人,フィオーレAC,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:33.57,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",2,1,8,10:15,21,12,23.81,松本隼人|男子|中学生|3000m,573.57,9:21.71,561.71,false
吉田慶仁,荒尾第四中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:38.51,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,10,10:15,21,13,28.75,吉田慶仁|男子|中学生|3000m,578.51,9:32.58,572.58,false
平松陽翔,フィオーレAC,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:39.97,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",2,1,11,10:15,21,14,30.21,平松陽翔|男子|中学生|3000m,579.97,9:13.65,553.65,false
弓指浩平,国分南中,鹿児島県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:41.24,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,6,10:15,21,15,31.48,弓指浩平|男子|中学生|3000m,581.24,9:41.24,581.24,true
市村一朗,金栗PROJECT,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:45.20,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,17,10:15,21,16,35.44,市村一朗|男子|中学生|3000m,585.20,9:29.53,569.53,false
猿渡結斗,ATRC,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:45.69,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,13,10:15,21,17,35.93,猿渡結斗|男子|中学生|3000m,585.69,9:23.16,563.16,false
安永陽悠,津屋崎中,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,10:09.50,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,1,10:15,21,18,59.74,安永陽悠|男子|中学生|3000m,609.50,10:09.50,609.50,true
津々木大護,フィオーレAC,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",3,1,16,10:15,21,,,津々木大護|男子|中学生|3000m,,9:44.60,584.60,false
園田虎太朗,UBE　TRACK　CLUB,山口県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel015.html",2,1,18,10:15,21,,,園田虎太朗|男子|中学生|3000m,,,,false
内藤伊吹,コスモスアスリートク,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:10.80,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",2,2,3,10:33,21,1,0.00,内藤伊吹|男子|中学生|3000m,550.80,9:10.80,550.80,true
中内陸人,熊本西原中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:11.91,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",2,2,20,10:33,21,2,1.11,中内陸人|男子|中学生|3000m,551.91,8:55.61,535.61,false
後藤悠月,甲佐中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:12.05,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,21,10:33,21,3,1.25,後藤悠月|男子|中学生|3000m,552.05,8:53.55,533.55,false
工藤翔太,大東中,大分県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:13.54,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,9,10:33,21,4,2.74,工藤翔太|男子|中学生|3000m,553.54,9:03.45,543.45,false
田尻清雅,南阿蘇中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:13.90,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,8,10:33,21,5,3.10,田尻清雅|男子|中学生|3000m,553.90,8:45.96,525.96,false
横山倖季,あさぎり中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:17.59,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",2,2,5,10:33,21,6,6.79,横山倖季|男子|中学生|3000m,557.59,9:14.03,554.03,false
古沢崇翔,NJAC,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:18.08,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,4,10:33,21,7,7.28,古沢崇翔|男子|中学生|3000m,558.08,8:55.63,535.63,false
津々木俊翔,津奈木中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:28.31,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,12,10:33,21,8,17.51,津々木俊翔|男子|中学生|3000m,568.31,9:14.16,554.16,false
田島楓雅,不知火中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:32.44,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,6,10:33,21,10,21.64,田島楓雅|男子|中学生|3000m,572.44,9:28.47,568.47,false
蓑輪一成,大淀中,宮崎県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:33.16,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,1,10:33,21,11,22.36,蓑輪一成|男子|中学生|3000m,573.16,9:33.16,573.16,true
篠田龍之介,StarLightAC,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:44.52,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,16,10:33,21,12,33.72,篠田龍之介|男子|中学生|3000m,584.52,9:44.52,584.52,true
近藤柊羽,CZAC,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:46.55,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",2,2,14,10:33,21,13,35.75,近藤柊羽|男子|中学生|3000m,586.55,9:33.32,573.32,false
山口晃太郎,K?AC with CLUTHC,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:46.88,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,13,10:33,21,14,36.08,山口晃太郎|男子|中学生|3000m,586.88,9:46.88,586.88,true
森口拳心朗,山江中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,9:52.11,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,10,10:33,21,15,41.31,森口拳心朗|男子|中学生|3000m,592.11,9:31.94,571.94,false
塚本悠己,StarLightAC,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,2,10:33,21,,,塚本悠己|男子|中学生|3000m,,,,false
松尾奏杜,山江中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,7,10:33,21,,,松尾奏杜|男子|中学生|3000m,,9:16.35,556.35,false
髙木悠人,南関中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,11,10:33,21,,,髙木悠人|男子|中学生|3000m,,9:33.61,573.61,false
田崎空汰,南関中,熊本県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,15,10:33,21,,,田崎空汰|男子|中学生|3000m,,,,false
山本陸人,StarLightAC,福岡県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,17,10:33,21,,,山本陸人|男子|中学生|3000m,,,,false
藤野汰一,大在中,大分県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,DNS,"http://www.kumariku.org/24/24,4,13kanaguri/rel016.html",3,2,19,10:33,21,,,藤野汰一|男子|中学生|3000m,,,,false
穴井優希,大在中,大分県,男子,中学生,第32回　金栗記念選抜陸上中長距離熊本大会,2024/04/13,3000m,8:54.50,"http://www.kumariku.org/24/24,4,13kanaguri/rel017.html",3,3,21,10:43,21,1,0.00,穴井優希|男子|中学生|3000m,534.50,8:54.50,534.50,true
